internal_id,external_id,image_external_id,image_file,image_path,image_url,ID方式,external_id状態,英傑名,職,職業,コスト,因子1,因子2,因子3,因子4,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,ID対応状況,ID対応方法,ID元英傑名,育成技能1,育成技能2,育成技能3,追加更新,技能,詳細,確認状態,主キー運用,external_id運用メモ
EIK_0046,56148488,56148488,56148488.webp,images/eiketsu/56148488.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/56148488.webp,独自ID,元サイトIDあり,大熊朝秀,僧,薬師,5,修験,多才,対象外,対象外,25391,11732,602,1048,873,1701,1748,805,786,808,1319,ID確定,英傑名完全一致,大熊朝秀,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0047,47195554,47195554,47195554.webp,images/eiketsu/47195554.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/47195554.webp,独自ID,元サイトIDあり,関口氏広,陰陽師,陰陽師,5,仙道,多才,対象外,対象外,22142,11714,559,949,744,1593,1241,914,794,816,904,ID確定,英傑名完全一致,関口氏広,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0048,56759366,56759366,56759366.webp,images/eiketsu/56759366.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/56759366.webp,独自ID,元サイトIDあり,岡国高,鍛冶屋,鍛冶屋,5,鎧鍛冶,博識,対象外,対象外,28206,10922,830,1712,1058,778,1631,658,659,706,719,ID確定,英傑名完全一致,岡国高,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0049,46283942,46283942,46283942.webp,images/eiketsu/46283942.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/46283942.webp,独自ID,元サイトIDあり,鈴木元信,薬師,薬師,5,医術,博識,対象外,対象外,24451,12486,578,978,793,1324,1346,818,649,705,624,ID確定,英傑名完全一致,鈴木元信,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0050,31264075,31264075,31264075.webp,images/eiketsu/31264075.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/31264075.webp,独自ID,元サイトIDあり,渡辺了,侍,侍,5,軍学,気鋭,対象外,対象外,23877,11774,1005,1259,1109,1269,1492,899,714,721,719,ID確定,英傑名完全一致,渡辺了,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0051,90795699,90795699,90795699.webp,images/eiketsu/90795699.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/90795699.webp,独自ID,元サイトIDあり,安藤良整,僧,僧,5,仏門,気鋭,対象外,対象外,17164,7722,493,1776,535,1007,959,608,511,478,483,ID確定,英傑名完全一致,安藤良整,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0052,97311329,97311329,97311329.webp,images/eiketsu/97311329.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/97311329.webp,独自ID,元サイトIDあり,大沢正秀,鍛冶屋,鍛冶屋,5,刀鍛冶,信義,対象外,対象外,28717,10676,1150,1334,1048,693,1395,694,699,426,544,ID確定,英傑名完全一致,大沢正秀,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0053,45183900,45183900,45183900.webp,images/eiketsu/45183900.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/45183900.webp,独自ID,元サイトIDあり,下間頼竜,僧,僧,5,僧兵,信義,対象外,対象外,21335,10934,1645,987,915,877,1162,570,738,554,692,ID確定,英傑名完全一致,下間頼竜,,,,2025/12/17,対象外,対象外,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0054,未確認,未確認,未確認,未確認,未確認,独自ID,元サイトID未確認,斎藤利三(神祇),召喚術,陰陽師,7,召喚術,世渡り上手,知将,才腕,34843,22477,1537,2020,1563,2854,2759,2340,2977,2869,2417,英傑一覧(24).csvから追加,英傑一覧(24).csv基準,斎藤利三(神祇),知力上昇率向上Lv.5,水属性上昇Lv.3,火属性上昇Lv.1,2026/05/23,,,英傑一覧(24).csvから確認,internal_id,未確認。internal_idで運用
EIK_0055,98904444,98904444,98904444.webp,images/eiketsu/98904444.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/98904444.webp,独自ID,元サイトIDあり,斎藤利三,陰陽師,神主/巫女,5,古神道,名臣,対象外,対象外,21153,15752,657,940,848,1590,1466,903,967,773,950,ID確定,英傑名完全一致,斎藤利三,,,,2025/12/3,凍ゆる華炎,敵単体と敵全体に水属性術攻撃を行う。自身が召喚中の式神がいない場合、式神の召喚を行う。さらに式神の行動速度と、自身の術攻撃力を上昇させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0056,21982879,21982879,21982879.webp,images/eiketsu/21982879.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/21982879.webp,独自ID,元サイトIDあり,織田信忠,薬師,薬師,7,神通力,明敏,名臣,対象外,38950,21254,1481,2032,2026,2802,2928,2249,2220,2148,2159,ID確定,英傑名完全一致,織田信忠,生命上昇Lv.5,生命修練志向Lv.3,生命上昇率向上Lv.1,2025/12/3,布武の導き手,味方単体の生命力を効果特大の継続回復状態にする。味方全体の生命力を回復し、物理・術耐性を上昇させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0057,34871206,34871206,34871206.webp,images/eiketsu/34871206.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/34871206.webp,独自ID,元サイトIDあり,大野治長,薬師,薬師,6,神通力,世渡り上手,文化人,対象外,27681,17891,1480,1822,2047,1825,2456,1829,1603,1603,1553,ID確定,英傑名完全一致,大野治長,魅力上昇Lv.1,魅力修練志向Lv.1,,2025/12/3,近侍の務め,味方全体の生命を回復し、継続回復状態にする。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0058,87746238,87746238,87746238.webp,images/eiketsu/87746238.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/87746238.webp,独自ID,元サイトIDあり,早川殿,陰陽師,陰陽師,6,召喚術,外交官,内助の功,対象外,33074,20655,735,1659,1858,2435,2714,2207,2121,1927,2215,ID確定,英傑名完全一致,早川殿,生命上昇Lv.3,魅力上昇率向上Lv.1,,2025/12/3,早川の風巻,敵全体に風属性術攻撃を行う。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0059,95973086,95973086,95973086.webp,images/eiketsu/95973086.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/95973086.webp,独自ID,元サイトIDあり,武田信繁,薬師,薬師,6,神通力,名臣,対象外,対象外,25622,13350,771,1412,940,2022,2563,1409,1112,1093,941,ID確定,英傑名完全一致,武田信繁,土属性上昇率向上Lv.1,,,2025/12/3,武田軍略・風,味方全体の生命力を回復し、生命継続回復状態を付与する。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0060,58325501,58325501,58325501.webp,images/eiketsu/58325501.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/58325501.webp,独自ID,元サイトIDあり,庵原将監,陰陽師,陰陽師,6,召喚術,名臣,対象外,対象外,20338,11736,608,891,648,1503,1329,1036,853,718,824,ID確定,英傑名完全一致,庵原将監,知力修練上昇Lv.1,,,2025/12/3,破界の風,敵全体に風属性の妖術を放ち、結界を解除し、物理耐性低下状態を付与する。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0061,27195910,27195910,27195910.webp,images/eiketsu/27195910.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/27195910.webp,独自ID,元サイトIDあり,林崎甚助,侍,侍,7,武芸,剣豪,明敏,長寿,34967,19839,3258,1788,2146,2219,2534,2387,2339,2164,2510,ID確定,英傑名完全一致,林崎甚助,腕力上昇率向上Lv.5,腕力上昇Lv.3,生命上昇Lv.1,2025/11/5,電瞬抜刀,敵全体に間接攻撃を行い、物理・術耐性を低下させる。対象の生命力割合に応じて威力上昇。戦闘開始時、自身に強力な初撃効果を付与。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0062,70679611,70679611,70679611.webp,images/eiketsu/70679611.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/70679611.webp,独自ID,元サイトIDあり,直江景綱,神主・巫女,神主/巫女,7,古神道,外交官,名臣,対象外,37304,30158,1964,1761,1883,2629,2728,2587,2376,2262,2756,ID確定,英傑名完全一致,直江景綱,気合上昇Lv.5,気合修練志向Lv.3,気合上昇率向上Lv.1,2025/11/5,宿老の知恵,味方全体の攻撃力・知力・魅力を上昇させ、行動気合回復状態を付与。自身に連続行動不能耐性と、味方が麻痺、魅了、睡眠を受けた時に追加行動を行う状態を付与。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0063,46299386,46299386,46299386.webp,images/eiketsu/46299386.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/46299386.webp,独自ID,元サイトIDあり,山上道及,傾奇者,傾奇者,6,殺陣,猛将,世渡り上手,対象外,32711,15744,3014,1574,2128,1569,1372,1952,1920,1884,1920,ID確定,英傑名完全一致,山上道及,腕力上昇Lv.1,腕力修練志向Lv.1,,2025/11/5,百斬練磨,敵単体に結界を破壊する近接物理攻撃を行い、物理・術耐性を低下させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0064,20000021,20000021,20000021.webp,images/eiketsu/20000021.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/20000021.webp,独自ID,元サイトIDあり,雑賀孫市(道化),鍛冶屋,鍛冶屋,8,鉄砲鍛冶,飛道具使い,才腕,洒落者,36406,20162,2921,2300,2035,1756,2675,2048,2125,2644,2219,ID確定,英傑名完全一致,雑賀孫市(道化),耐久上昇Lv.5,腕力上昇Lv.3,耐久上昇率向上Lv.1,2025/10/22,眩惑花火弾,敵単体に間接攻撃を行い、種族を憑き物に変更する。敵全体に間接攻撃を行い、憑き物種族に追加ダメージ、確率で一定時間傀儡状態にする。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0065,62170491,62170491,62170491.webp,images/eiketsu/62170491.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/62170491.webp,独自ID,元サイトIDあり,望月千代女(道化),神主・巫女,神主/巫女,7,古神道,世渡り上手,女傑,対象外,36009,28640,1964,1970,1975,2824,3076,2614,2424,2319,2756,ID確定,英傑名完全一致,望月千代女(道化),魅力上昇Lv.5,気合上昇率向上Lv.3,気合修練志向Lv.1,2025/10/22,月輪七曜の法,味方3人に、2度まで消費気合が0になる状態と追加ダメージ効果を付与し、呪詛を2つ解除する。使用後、一定間隔で追加行動を行う。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0066,未確認,未確認,未確認,未確認,未確認,独自ID,元サイトID未確認,鍋島直茂(乱雲),軍学,侍,7,軍学,名臣,知将,対象外,38827,21083,2681,2097,2157,2918,3094,2321,2425,2274,2482,英傑一覧(24).csvから追加,英傑一覧(24).csv基準,鍋島直茂(乱雲),知力上昇率向上Lv.5,知力上昇Lv.3,生命上昇Lv.1,2026/05/23,,,英傑一覧(24).csvから確認,internal_id,未確認。internal_idで運用
EIK_0067,84324240,84324240,84324240.webp,images/eiketsu/84324240.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/84324240.webp,独自ID,元サイトIDあり,鍋島直茂,侍,侍,7,軍学,知将,対象外,対象外,29542,15700,1764,1639,1428,2215,1938,1155,1183,1115,1223,ID確定,英傑名完全一致,鍋島直茂,耐久修練志向Lv.2,,,2025/10/1,裏葉隠・雲居,味方単体に一定時間不死状態を付与する。味方全体にダメージ軽減の特殊状態と物理・術耐性上昇を付与し、与ダメージ増加・被ダメージ減少の陣営技能を発動する。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0068,22260832,22260832,22260832.webp,images/eiketsu/22260832.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/22260832.webp,独自ID,元サイトIDあり,島津義久,陰陽師,陰陽師,8,陰陽道,明敏,世渡り上手,知将,35328,27777,2010,2175,2014,2893,2909,2608,2742,2636,3027,ID確定,英傑名完全一致,島津義久,知力上昇Lv.5,風属性上昇率向上Lv.5,気合上昇率向上Lv.1,2025/10/1,烈風滅気撃,敵単体と敵全体に風属性術攻撃を行い、気合ダメージと風属性呪詛を与える。自身の玄女式効果上昇。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0069,22106646,22106646,22106646.webp,images/eiketsu/22106646.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/22106646.webp,独自ID,元サイトIDあり,蜂須賀正勝,傾奇者,傾奇者,7,地勢,名臣,才腕,世渡り上手,38280,24794,2934,2005,2056,2594,2506,2996,2619,2535,2894,ID確定,英傑名完全一致,蜂須賀正勝,腕力上昇Lv.5,腕力上昇率向上Lv.3,土属性上昇Lv.1,2025/9/24,楼岸一番槍,敵単体に近接攻撃を行い、付与を2個消し、四象(土)の力を1個蓄積する。敵全体に間接攻撃を行い、物理・術耐性を低下させる。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0070,48868869,48868869,48868869.webp,images/eiketsu/48868869.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/48868869.webp,独自ID,元サイトIDあり,前田利家(兎忍),侍,侍,7,武芸,猛将,対象外,洒落者,39002,17652,2834,1542,2091,2044,1852,1220,1305,1184,1118,ID確定,英傑名完全一致,前田利家(兎忍),生命上昇Lv.5,生命修練志向Lv.3,生命上昇率向上Lv.1,2025/9/24,勇名無双,敵単体に強力な近接攻撃を行う。生命力が50％以上の敵を攻撃するとダメージ追加。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0071,62167859,62167859,62167859.webp,images/eiketsu/62167859.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/62167859.webp,独自ID,元サイトIDあり,納涼忍お綾,忍者,忍者,7,忍術,才腕,女傑,洒落者,31789,20182,3146,1590,2649,2414,2311,2176,2072,2269,2363,ID確定,英傑名完全一致,納涼忍お綾,知力上昇Lv.5,器用上昇Lv.3,魅力上昇率向上Lv.1,2025/9/10,傾城の玉霰,敵全体に疾風怒濤を増幅させた間接攻撃を行い、物理耐性を低下させる。自身の器用さを上げる。使用後、一定間隔で「減殺の術・煌」を発動する。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0072,50942659,50942659,50942659.webp,images/eiketsu/50942659.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/50942659.webp,独自ID,元サイトIDあり,九鬼嘉隆,鍛冶屋,鍛冶屋,8,刀鍛冶,鬼,勇将,対象外,40415,20162,2447,2428,2093,2890,2991,1909,2442,2290,2128,ID確定,英傑名完全一致,九鬼嘉隆,生命上昇Lv.5,耐久上昇Lv.3,水属性上昇率向上Lv.1,2025/9/10,戦鬼の海牢,敵全体に水属性術攻撃を行いつつ注意を引きつける。自身に物理・術被害軽減の結界を張り、防御力を上昇させる。自分の最も高い属性と同じ場の属性を徐々に上げる。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0073,未確認,未確認,未確認,未確認,未確認,独自ID,元サイトID未確認,大谷吉継(西軍),神通力,薬師,7,神通力,名臣,根性,対象外,39211,21777,1782,2133,1866,2912,2486,2659,2638,2578,3022,英傑一覧(24).csvから追加,英傑一覧(24).csv基準,大谷吉継(西軍),生命上昇Lv.5,風属性上昇Lv.3,知力上昇Lv.1,2026/05/23,,,英傑一覧(24).csvから確認,internal_id,未確認。internal_idで運用
EIK_0074,47212754,47212754,47212754.webp,images/eiketsu/47212754.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/47212754.webp,独自ID,元サイトIDあり,大谷吉継,薬師,陰陽師,7,陰陽道,名臣,対象外,対象外,31078,16907,983,1774,1050,2522,2402,1389,1337,1351,2874,ID確定,英傑名完全一致,大谷吉継,風属性上昇率向上Lv.1,,,2025/9/3,無明合縦陣,味方全体の生命力の最大値を上げ、生命力を回復し、攻撃力・知力・属性値を上昇させる。 ,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
EIK_0075,9653291,9653291,9653291.webp,images/eiketsu/9653291.webp,https://tenka1game.com/nobon-jinpo/images/eiketsu/9653291.webp,独自ID,元サイトIDあり,島津豊久,鍛冶屋,鍛冶屋,7,鎧鍛冶,勇将,根性,対象外,38919,18506,2588,2586,2089,2047,2465,1752,1650,1509,1629,ID確定,英傑名完全一致,島津豊久,耐久上昇率向上Lv.5,生命上昇Lv.3,耐久上昇Lv.1,2025/8/20,捨て奸の覚悟,敵全体に間接攻撃を行いつつ注意を引きつけ、単体術ダメージ低下状態を付与する。さらに自身の攻撃力・防御力を上昇させ、反射結界を張る。,ZIP内get_data.csvから確認／画像IDはZIP内に列なし,internal_id,照合用のみ
