result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_360023,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0224|EIK_0239|EIK_0256|EIK_0337|EIK_0024|EIK_0183,黒猫ノア|真田幸村(水練)|魔女ルシア|荒木村重|今川義元|宇佐美定満,EIK_0224|EIK_0239|EIK_0256|EIK_0337|EIK_0024|EIK_0183,文明開化|洒落者の絆|流行創出|文化人の絆|山紫水明|技巧伝承|多芸多才,文明開化|洒落者の絆|流行創出|文化人の絆|山紫水明|技巧伝承|多芸多才,8781,821,73,57,286,332,376,615,662,514,551,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0024|EIK_0183|EIK_0224|EIK_0239|EIK_0256|EIK_0337||多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360024,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0244|EIK_0274|EIK_0095|EIK_0166|EIK_0256|EIK_0239,前田慶次(野望)|海北綱親|柳生宗矩|太原雪斎|魔女ルシア|真田幸村(水練),EIK_0244|EIK_0274|EIK_0095|EIK_0166|EIK_0256|EIK_0239,勇猛果敢|技巧伝承|文明開化|文化人の絆|流行創出|洒落者の絆|戦場の華,勇猛果敢|技巧伝承|文明開化|文化人の絆|流行創出|洒落者の絆|戦場の華,9116,904,194,22,322,213,432,438,517,420,490,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0095|EIK_0166|EIK_0239|EIK_0244|EIK_0256|EIK_0274||勇猛果敢|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360025,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0082|EIK_0103|EIK_0297|EIK_0308|EIK_0067,島左近|山中鹿之介|長野業正|小松姫|朝倉景鏡|鍋島直茂,EIK_0247|EIK_0082|EIK_0103|EIK_0297|EIK_0308|EIK_0067,侍|もののふ|泰然自若|根性の絆|老練闊達|柔能制剛|謀略家,侍|もののふ|泰然自若|根性の絆|老練闊達|柔能制剛|謀略家,9052,1994,345,354,140,270,113,189,192,206,213,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0067|EIK_0082|EIK_0103|EIK_0247|EIK_0297|EIK_0308||もののふ|侍|柔能制剛|根性の絆|泰然自若|老練闊達|謀略家,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360026,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0103|EIK_0022|EIK_0101|EIK_0128|EIK_0308,島左近|長野業正|佐竹義重|山県昌景(泰然)|浅井長政|朝倉景鏡,EIK_0247|EIK_0103|EIK_0022|EIK_0101|EIK_0128|EIK_0308,侍|もののふ|泰然自若|武芸の絆|知勇兼備|柔能制剛|謀略家,侍|もののふ|泰然自若|武芸の絆|知勇兼備|柔能制剛|謀略家,9564,1235,460,372,279,285,185,165,167,178,178,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0022|EIK_0101|EIK_0103|EIK_0128|EIK_0247|EIK_0308||もののふ|侍|柔能制剛|武芸の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360027,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0103|EIK_0101|EIK_0093|EIK_0322|EIK_0308,島左近|長野業正|山県昌景(泰然)|大内義隆|北条氏政|朝倉景鏡,EIK_0247|EIK_0103|EIK_0101|EIK_0093|EIK_0322|EIK_0308,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,9337,1208,326,396,203,281,181,274,285,288,289,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0093|EIK_0101|EIK_0103|EIK_0247|EIK_0308|EIK_0322||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360028,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0247|EIK_0103|EIK_0101|EIK_0305|EIK_0246|EIK_0167,島左近|長野業正|山県昌景(泰然)|丹羽長秀|竹中半兵衛(知将)|松永久秀,EIK_0247|EIK_0103|EIK_0101|EIK_0305|EIK_0246|EIK_0167,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,侍|もののふ|根性の絆|泰然自若|知勇兼備|柔能制剛|謀略家,9287,1224,279,426,188,317,185,274,274,312,302,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0101|EIK_0103|EIK_0167|EIK_0246|EIK_0247|EIK_0305||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360029,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0256|EIK_0230|EIK_0109|EIK_0377|EIK_0166|EIK_0095,魔女ルシア|出雲阿国(野望)|大祝鶴|まつ|太原雪斎|柳生宗矩,EIK_0256|EIK_0230|EIK_0109|EIK_0377|EIK_0166|EIK_0095,神主・巫女|洒落者の絆|女傑の絆|能鷹隠爪|技巧伝承|文明開化|文化人の絆,神主・巫女|洒落者の絆|女傑の絆|能鷹隠爪|技巧伝承|文明開化|文化人の絆,9237,1051,177,79,306,200,632,335,371,324,356,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0095|EIK_0109|EIK_0166|EIK_0230|EIK_0256|EIK_0377||女傑の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|神主・巫女|能鷹隠爪,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360030,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0284|EIK_0060|EIK_0387|EIK_0108|EIK_0093|EIK_0026,高坂昌信|庵原将監|朝倉義景(八雷)|名古屋山三郎|大内義隆|島津家久,EIK_0284|EIK_0060|EIK_0387|EIK_0108|EIK_0093|EIK_0026,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|知勇兼備,8662,1244,50,77,295,456,296,511,493,485,499,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0026|EIK_0060|EIK_0093|EIK_0108|EIK_0284|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,13068,13068,jinpo_result_db_7_part021.csv
step174_7_360031,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0017|EIK_0071|EIK_0095|EIK_0359|EIK_0322|EIK_0367,堀秀政|納涼忍お綾|柳生宗矩|塩屋秋貞|北条氏政|清水康英,EIK_0017|EIK_0071|EIK_0095|EIK_0359|EIK_0322|EIK_0367,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,才腕の絆|技巧伝承|文明開化|多芸多才|侍|知勇兼備|立役者,9176,1131,195,144,385,289,375,328,334,343,367,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0017|EIK_0071|EIK_0095|EIK_0322|EIK_0359|EIK_0367||侍|多芸多才|才腕の絆|技巧伝承|文明開化|知勇兼備|立役者,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360032,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0058|EIK_0387|EIK_0337|EIK_0091|EIK_0001,北条氏照(剛柔)|早川殿|朝倉義景(八雷)|荒木村重|豊臣秀次|豊臣秀長,EIK_0020|EIK_0058|EIK_0387|EIK_0337|EIK_0091|EIK_0001,陰陽師|外交官の絆|文化人の絆|柔能制剛|知将の絆|立役者|技巧伝承,陰陽師|外交官の絆|文化人の絆|柔能制剛|知将の絆|立役者|技巧伝承,9507,581,0,62,446,505,295,445,410,400,416,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0001|EIK_0020|EIK_0058|EIK_0091|EIK_0337|EIK_0387||外交官の絆|技巧伝承|文化人の絆|柔能制剛|知将の絆|立役者|陰陽師,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360033,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0387|EIK_0155|EIK_0247|EIK_0001|EIK_0091,北条氏照(剛柔)|朝倉義景(八雷)|羽柴秀吉(納涼)|島左近|豊臣秀長|豊臣秀次,EIK_0020|EIK_0387|EIK_0155|EIK_0247|EIK_0001|EIK_0091,外交官の絆|軍学の絆|謀略家|柔能制剛|技巧伝承|知将の絆|立役者,外交官の絆|軍学の絆|謀略家|柔能制剛|技巧伝承|知将の絆|立役者,10132,0,58,96,371,685,417,336,320,321,331,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0001|EIK_0020|EIK_0091|EIK_0155|EIK_0247|EIK_0387||外交官の絆|技巧伝承|柔能制剛|知将の絆|立役者|謀略家|軍学の絆,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360034,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0020|EIK_0387|EIK_0383|EIK_0247|EIK_0001|EIK_0091,北条氏照(剛柔)|朝倉義景(八雷)|羽柴秀吉(涼)|島左近|豊臣秀長|豊臣秀次,EIK_0020|EIK_0387|EIK_0383|EIK_0247|EIK_0001|EIK_0091,外交官の絆|軍学の絆|謀略家|柔能制剛|技巧伝承|知将の絆|立役者,外交官の絆|軍学の絆|謀略家|柔能制剛|技巧伝承|知将の絆|立役者,10132,0,58,96,371,685,417,336,320,321,331,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0001|EIK_0020|EIK_0091|EIK_0247|EIK_0383|EIK_0387||外交官の絆|技巧伝承|柔能制剛|知将の絆|立役者|謀略家|軍学の絆,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360035,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0089|EIK_0103|EIK_0359|EIK_0298|EIK_0088,山中鹿之介|村上義清|長野業正|塩屋秋貞|色部勝長|井伊直政(勇猛),EIK_0082|EIK_0089|EIK_0103|EIK_0359|EIK_0298|EIK_0088,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|武芸の絆|もののふ,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|武芸の絆|もののふ,9097,2026,608,388,220,0,115,145,154,165,149,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0088|EIK_0089|EIK_0103|EIK_0298|EIK_0359||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360036,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0231|EIK_0132|EIK_0232,山中鹿之介|長野業正|島左近|小松姫(航海)|真柄直隆|小松姫(水練),EIK_0082|EIK_0103|EIK_0247|EIK_0231|EIK_0132|EIK_0232,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,侍|泰然自若|もののふ|根性の絆|豪傑|武芸の絆|戦場の華,9663,1320,539,390,177,57,269,146,172,160,174,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0132|EIK_0231|EIK_0232|EIK_0247||もののふ|侍|戦場の華|根性の絆|武芸の絆|泰然自若|豪傑,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360037,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0308|EIK_0184|EIK_0124,山中鹿之介|長野業正|島左近|朝倉景鏡|真田幸隆|黒田官兵衛,EIK_0082|EIK_0103|EIK_0247|EIK_0308|EIK_0184|EIK_0124,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,9387,1222,350,392,207,279,175,254,281,264,256,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0124|EIK_0184|EIK_0247|EIK_0308||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360038,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0103|EIK_0247|EIK_0331|EIK_0183|EIK_0245,山中鹿之介|長野業正|島左近|果心居士|宇佐美定満|滝川一益(風雲),EIK_0082|EIK_0103|EIK_0247|EIK_0331|EIK_0183|EIK_0245,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,侍|泰然自若|もののふ|根性の絆|柔能制剛|謀略家|知勇兼備,9293,1229,374,401,212,285,178,285,256,290,264,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0183|EIK_0245|EIK_0247|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360039,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0082|EIK_0247|EIK_0103|EIK_0334|EIK_0128|EIK_0119,山中鹿之介|島左近|長野業正|原虎胤|浅井長政|上泉信綱,EIK_0082|EIK_0247|EIK_0103|EIK_0334|EIK_0128|EIK_0119,侍|もののふ|泰然自若|根性の絆|勇猛果敢|武芸の絆|知勇兼備,侍|もののふ|泰然自若|根性の絆|勇猛果敢|武芸の絆|知勇兼備,9591,1191,535,456,279,50,170,182,192,201,220,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0082|EIK_0103|EIK_0119|EIK_0128|EIK_0247|EIK_0334||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|知勇兼備,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
step174_7_360040,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,EIK_0093|EIK_0387|EIK_0256|EIK_0362|EIK_0156|EIK_0040,大内義隆|朝倉義景(八雷)|魔女ルシア|可児才蔵|前田慶次|北条氏邦,EIK_0093|EIK_0387|EIK_0256|EIK_0362|EIK_0156|EIK_0040,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|戦場の華|多芸多才|流行創出,9075,854,136,57,305,374,360,490,480,445,491,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||7||EIK_0040|EIK_0093|EIK_0156|EIK_0256|EIK_0362|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,13067,13067,jinpo_result_db_7_part021.csv
